,ASB1n1v2,ASB1n2v2,ASB1n3v2,ASB1n4v2,ASB1n5v2,,,,
5424,12.140769,12.182048,3.746033,2.18791,4.556194,,,,
5425,3.070289,0.314454,4.973144,5.577489,3.690257,,,,
5426,4.055831,1.355087,1.44279,2.224513,4.687752,,,,
5427,0.464781,1.848831,8.552739,6.279307,0.304233,,,,
5428,15.113471,0.607954,12.294872,10.281454,4.082232,,,,
5429,3.312989,8.874435,1.948594,4.307686,0.837682,,,,
5430,27.597135,3.404721,8.594517,9.910886,2.395632,,,,
5431,3.826745,0.925675,4.637568,11.59208,1.497123,,,,
5432,9.673105,15.543857,0.038002,21.724408,2.072161,,,,
5433,26.007725,8.277711,2.643647,4.498734,10.202012,,,,
5434,2.362418,2.552437,8.942877,1.275148,6.49087,,,,
5435,18.817695,20.155837,1.768712,13.256596,0.645079,,,,
5436,5.226656,4.722763,3.821531,19.096853,2.293735,,,,
5437,5.711015,1.277121,5.935548,4.248367,2.662253,,,,
5438,3.926477,16.813124,28.322059,2.272748,2.734934,,,,
5439,14.133859,0.405356,2.658454,5.559803,6.960484,,,,
5440,4.201793,1.298322,7.840241,24.054261,6.069198,,,,
5441,0.159584,14.259213,3.210195,2.946158,23.194254,,,,
5442,6.207367,12.852829,5.259213,6.781486,3.065143,,,,
5443,4.876757,18.130233,1.673598,2.685146,2.675619,,,,
5444,1.956152,1.905619,2.955663,12.259783,0.298027,,,,
5445,1.59208,4.23289,9.95201,13.174074,5.160453,,,,
5446,5.136408,11.161079,1.706863,4.947693,2.821929,,,,
5447,4.777898,25.390346,2.39978,3.638236,5.74538,,,,
5448,15.12921,8.485053,4.990949,11.771397,2.261685,,,,
5449,6.886418,2.366877,1.395267,4.802063,3.658559,,,,
5450,12.087022,4.037013,2.605824,4.310709,6.805515,,,,
5451,18.747268,18.203896,0.866322,3.182675,4.002288,,,,
5452,11.963495,5.273348,0.43669,0.151127,4.414496,,,,
5453,4.046506,1.228333,4.084326,7.488813,51.896561,,,,
5454,2.070325,10.912044,0.562667,15.030897,3.168357,,,,
5455,19.365493,2.016528,17.660349,7.500642,11.649412,,,,
5456,7.864746,1.697302,1.551211,10.084699,3.284596,,,,
5457,1.785383,15.443107,0.7843,4.583188,1.469385,,,,
5458,0.666517,6.31231,4.668291,3.788414,3.633066,,,,
5459,0.018766,3.632565,0.279116,21.986295,1.083624,,,,
5460,23.291222,1.885783,7.904798,20.271708,0.643781,,,,
5461,1.840227,36.053411,14.947621,1.739505,1.479194,,,,
5462,8.535996,3.596909,0.634007,6.002032,3.777937,,,,
5463,10.374853,0.970792,6.635885,1.961649,4.026809,,,,
5464,4.938314,2.789379,5.28316,0.909436,9.31169,,,,
5465,13.927424,3.988579,9.304763,3.85444,2.44618,,,,
5466,8.59949,7.563512,22.641,14.528869,5.455404,,,,
5467,4.698299,4.829388,4.1399,1.855175,8.519768,,,,
5468,18.430428,0.348426,5.67067,8.400149,23.342513,,,,
5469,3.573038,1.336349,2.90449,6.992773,12.701264,,,,
5470,24.191326,8.217754,11.751072,6.136076,6.711008,,,,
5471,6.173904,4.483905,1.639915,0.574528,0.897112,,,,
5472,0.722838,2.977572,4.393577,6.072962,1.647894,,,,
5473,0.833706,8.155005,19.557095,4.645426,5.425793,,,,
5474,31.768058,4.765427,6.116347,3.328948,4.39237,,,,
5475,9.41098,2.391707,15.056914,9.612334,2.810561,,,,
5476,9.460604,0.972495,0.831703,2.47397,9.149219,,,,
5477,4.665757,2.771127,5.302733,3.85606,10.877099,,,,
5478,32.867441,1.740853,9.491787,9.909792,0.738496,,,,
5479,12.783414,4.458043,0.662824,1.459998,9.878849,,,,
5480,1.972721,4.902774,4.94053,2.249109,5.226741,,,,
5481,1.006367,7.432468,4.390409,7.157713,12.508752,,,,
5482,23.538911,6.258207,1.571446,2.013935,2.825647,,,,
5483,42.971352,20.130671,7.516731,0.190221,21.328676,,,,
5484,13.452025,14.548234,1.524329,1.725138,30.393011,,,,
5485,23.865149,0.882061,1.476181,2.411004,2.02355,,,,
5486,15.702112,7.810647,8.598239,0.192451,4.402923,,,,
5487,35.999076,6.14017,8.538417,2.815403,7.22948,,,,
5488,13.741819,3.57327,2.50651,4.009152,0.969142,,,,
5489,7.764658,7.66982,6.677369,2.514099,0.116672,,,,
5490,22.184812,4.453708,7.11654,1.964157,1.217276,,,,
5491,24.53883,5.862495,3.289041,6.724007,0.893276,,,,
5492,5.724671,12.744887,10.897165,26.096409,0.632927,,,,
5493,13.699743,12.123437,5.479848,12.197579,1.019807,,,,
5494,2.46071,7.494029,0.844285,6.241673,3.384007,,,,
5495,21.711195,0.734963,10.398255,19.477944,1.145467,,,,
5496,3.537692,6.46698,7.386812,1.240682,1.494244,,,,
5497,11.156413,13.659215,1.912907,37.405316,0.237238,,,,
5498,2.765917,2.794966,12.338459,19.797272,5.792112,,,,
5499,9.723272,13.110659,0.440994,14.396293,7.135262,,,,
5500,6.062808,5.663509,5.048651,1.342914,13.957133,,,,
5501,17.41884,5.860011,1.513183,0.206875,0.791278,,,,
5502,30.863872,1.674711,13.568563,5.726174,8.511653,,,,
5503,1.99084,5.647092,0.312533,3.318674,1.132592,,,,
5504,0.553023,2.652733,3.29072,9.093507,7.603253,,,,
5505,6.183959,26.967272,2.603126,1.358983,4.208665,,,,
5506,12.556843,4.105947,2.929401,6.629259,1.100752,,,,
5507,5.243669,0.27505,2.203746,25.44032,0.006533,,,,
5508,11.987935,5.665607,15.72633,11.152676,6.49454,,,,
5509,10.14055,34.385776,23.053643,15.919651,12.144826,,,,
5510,3.766898,15.464493,2.725396,3.567614,7.760577,,,,
5511,32.804093,3.288266,0.147904,0.517307,1.850614,,,,
5512,20.115523,1.847272,2.018344,14.357756,5.357849,,,,
5513,20.669607,1.893653,3.040604,4.875713,2.28583,,,,
5514,0.730918,3.192039,2.8204,4.317886,4.52985,,,,
5515,6.947653,3.680909,4.767157,5.266469,3.338827,,,,
5516,2.189224,2.457314,17.664782,13.179691,3.854516,,,,
5517,13.921012,8.565014,3.510513,11.928555,17.013406,,,,
5518,8.278577,3.360247,6.524088,4.413989,0.937167,,,,
5519,2.428537,9.058324,4.798713,2.250757,1.409984,,,,
5520,1.786843,6.85891,3.657838,4.205428,11.461709,,,,
5521,5.736738,11.481568,0.19182,11.478565,6.623494,,,,
5522,6.19229,16.352804,0.942095,6.238388,2.670471,,,,
5523,11.971737,7.522176,7.995226,0.806303,3.632267,,,,
5524,20.434376,5.210322,6.517882,7.696866,26.549683,,,,
5525,7.300782,13.718953,5.859097,19.490565,1.810348,,,,
5526,7.069931,8.388825,3.256837,0.179257,0.734375,,,,
5527,0.051197,13.597166,2.012769,4.709175,2.478977,,,,
5528,0.490188,2.443741,2.581914,10.184682,3.312675,,,,
5529,9.068528,14.181856,3.167191,10.835231,4.719437,,,,
5530,4.696083,0.747582,0.429799,0.566936,10.852682,,,,
5531,2.122769,19.769947,0.635886,5.090694,14.470665,,,,
5532,1.778999,0.142477,12.8694,5.032588,2.090355,,,,
5533,24.927684,2.767782,1.333568,0.108126,2.411096,,,,
5534,4.651723,3.061788,15.698701,9.897344,3.128603,,,,
5535,18.680239,9.948184,3.154286,5.554189,9.652234,,,,
5536,5.36702,4.218456,0.980656,5.385753,14.973564,,,,
5537,9.684083,24.034422,6.084033,4.889883,5.455013,,,,
5538,3.377016,10.982403,3.311738,17.792243,1.361072,,,,
5539,18.090661,2.977077,14.034224,0.490639,1.210416,,,,
5540,18.491983,1.563918,1.673161,9.447547,5.90321,,,,
5541,5.149423,14.526309,15.316837,20.540353,3.336456,,,,
5542,5.079343,0.864026,0.314737,36.334699,0.450904,,,,
5543,5.730829,3.789932,2.851693,4.268299,2.259439,,,,
5544,16.627576,8.840663,0.1822,5.893782,6.019685,,,,
5545,5.781822,1.074418,16.152335,2.068486,1.962542,,,,
5546,5.783455,1.36138,2.271663,3.211306,5.770716,,,,
5547,1.16263,7.501609,4.058167,1.224805,7.819666,,,,
5548,2.230567,2.174657,5.938565,14.314775,3.473228,,,,
5549,11.417703,0.43838,11.962655,13.760797,4.5866,,,,
5550,44.892421,3.309768,9.35157,0.283973,1.839096,,,,
5551,4.131578,0.832676,8.795012,5.209221,4.891499,,,,
5552,0.523858,21.818065,1.89955,11.656187,4.619081,,,,
5553,1.821155,2.618938,8.411116,16.061659,1.278408,,,,
5554,23.919129,0.905298,8.182941,1.054361,1.794986,,,,
5555,14.307386,5.821073,1.780337,7.648036,9.459794,,,,
5556,12.422537,0.872455,8.213737,3.104871,7.614581,,,,
5557,12.015446,2.673208,6.408034,5.581515,2.447781,,,,
5558,8.972063,8.550328,20.251093,16.460102,3.970808,,,,
5559,1.910376,5.384697,0.857469,12.377185,0.524417,,,,
5560,0.291314,11.818078,5.552354,0.559369,3.875454,,,,
5561,12.162774,3.286114,9.825019,26.51121,5.249397,,,,
5562,1.248263,26.389625,17.961448,1.175696,17.818045,,,,
5563,5.739069,11.342777,26.148968,19.13761,1.50639,,,,
5564,3.245233,10.103863,13.369069,24.860537,2.265955,,,,
5565,0.737745,5.28899,0.163549,5.086698,5.233101,,,,
5566,16.775261,0.224728,0.274221,1.848786,2.824219,,,,
5567,9.329331,9.127529,6.299605,20.283156,10.321666,,,,
5568,4.985131,1.459864,13.029135,7.167478,1.636156,,,,
5569,1.571536,7.66439,4.946047,2.854781,2.694807,,,,
5570,13.66513,0.411406,5.714836,2.958544,9.751663,,,,
5571,15.032249,4.384722,5.408678,2.748069,10.202095,,,,
5572,16.114083,4.14367,0.464765,6.909234,6.994318,,,,
5573,9.238334,5.651068,2.037535,2.738735,11.561848,,,,
5574,2.904848,1.252134,7.804086,19.481894,4.870404,,,,
5575,27.974901,6.104513,32.053168,1.608202,4.465759,,,,
5576,2.896866,1.341207,2.471725,2.819955,0.659755,,,,
5577,3.624267,2.486255,8.445937,1.967126,5.906379,,,,
5578,5.492791,4.33539,11.370969,4.263322,1.551989,,,,
5579,7.05837,1.203385,2.818177,6.809348,0.599447,,,,
5580,20.141599,0.084273,2.267108,0.441944,2.156342,,,,
5581,0.997932,24.024047,8.838764,12.186633,6.908762,,,,
5582,2.555816,5.39675,2.208337,5.661194,2.530422,,,,
5583,9.685075,2.678983,3.892765,2.658983,11.054277,,,,
5584,4.200443,11.449294,4.523958,0.132949,7.049927,,,,
5585,8.567682,15.605862,9.673482,16.394442,6.507714,,,,
5586,9.402204,17.71897,8.530191,1.653929,0.295405,,,,
5587,5.771724,3.611873,5.185034,9.816039,0.384569,,,,
5588,26.531746,10.756522,1.997677,7.692382,1.997303,,,,
5589,9.03307,2.615212,18.494114,7.207169,33.305715,,,,
5590,4.613588,23.88495,4.363004,18.860658,1.736916,,,,
5591,1.197584,1.617155,17.641524,10.956018,0.268057,,,,
5592,10.321898,7.026114,3.654362,3.955596,6.929701,,,,
5593,10.21651,17.257171,2.133315,3.013227,2.654752,,,,
5594,23.504444,3.700297,0.416097,1.640242,3.220763,,,,
5595,12.66831,4.877081,0.628485,6.437286,0.692536,,,,
5596,2.079946,14.437134,9.207911,2.030681,1.552604,,,,
5597,18.275292,1.855833,0.207824,30.119501,0.898148,,,,
5598,6.161777,0.338263,25.602831,8.88971,0.22526,,,,
5599,18.487873,4.451567,6.980565,5.742449,12.019187,,,,
5600,16.406797,6.386161,11.069517,9.34219,2.096208,,,,
5601,0.593199,11.621966,0.138729,2.647856,0.502725,,,,
5602,5.897899,12.943459,10.897786,1.636031,17.000373,,,,
5603,3.527284,17.239104,5.483555,0.279082,31.125995,,,,
5604,24.610346,7.383927,4.172238,0.370421,0.404355,,,,
5605,6.107808,14.445264,6.845197,14.167005,0.18056,,,,
5606,0.72586,2.993807,8.162969,14.865903,1.870648,,,,
5607,0.647301,8.890241,2.461327,5.42583,1.867515,,,,
5608,8.974703,0.46636,0.310432,7.205411,9.784163,,,,
5609,0.82285,9.432591,9.471412,2.9405,2.173191,,,,
5610,17.272188,1.975213,12.087605,4.92891,0.316548,,,,
5611,10.48481,2.900865,6.553386,2.634706,9.430515,,,,
5612,3.232106,4.798491,3.209289,0.406872,8.560426,,,,
5613,19.546429,5.866278,16.342804,25.799187,1.086875,,,,
5614,11.884808,23.831794,7.761141,29.071454,2.628525,,,,
5615,14.62751,7.142122,15.094326,5.201395,11.220892,,,,
5616,14.29825,9.126436,7.088402,2.07278,6.106104,,,,
5617,16.546928,4.318372,2.149504,4.165234,1.484564,,,,
5618,10.398494,9.926192,1.93425,5.700956,0.576112,,,,
5619,20.355181,4.146517,18.612926,4.412757,3.871705,,,,
5620,0.166049,0.311641,0.228009,18.251755,3.695206,,,,
5621,16.898264,1.68446,14.539313,1.938426,16.421739,,,,
5622,20.333711,23.411629,2.06953,4.178863,0.257227,,,,
5623,10.603544,3.15572,10.105499,24.089334,0.857779,,,,
5624,3.408937,1.372724,24.399763,0.050974,0.084597,,,,
5625,4.65422,7.995037,2.409041,2.234082,4.639735,,,,
5626,3.266631,16.152625,7.714459,16.36855,2.500523,,,,
5627,6.34294,22.939287,21.879102,0.774697,1.082318,,,,
5628,0.829532,0.169796,1.496431,17.336831,0.909147,,,,
5629,6.951125,2.309564,3.813037,9.755768,4.590445,,,,
5630,10.18312,9.760111,2.849519,1.233814,5.516415,,,,
5631,3.191667,1.932896,8.0201,10.058086,23.205209,,,,
5632,3.65627,4.087253,8.814018,25.203392,6.153551,,,,
5633,14.530896,0.135388,11.779891,8.118257,3.59602,,,,
5634,4.39379,11.222441,3.062621,4.70338,1.238102,,,,
5635,4.216482,4.577905,7.638407,11.375078,3.167827,,,,
5636,0.38968,10.348643,0.116498,0.499393,0.271543,,,,
5637,1.601993,4.210794,7.963236,7.876672,5.61022,,,,
5638,2.797833,7.022525,2.053425,0.829711,1.209542,,,,
5639,4.001143,6.102937,10.469716,2.19264,14.494639,,,,
5640,2.981468,0.939012,3.49938,8.248984,4.862638,,,,
5641,3.712955,0.792734,4.939635,6.773013,4.132716,,,,
5642,1.257084,2.695,5.703967,3.344867,2.41413,,,,
5643,23.806336,2.314765,1.747795,0.540032,12.061705,,,,
5644,6.998632,13.596069,3.143161,0.293502,1.705016,,,,
5645,1.203278,25.299741,12.692002,7.234427,12.657277,,,,
5646,13.597685,3.446652,2.203294,1.169789,3.261419,,,,
5647,1.435692,11.837748,7.572854,2.566819,0.90756,,,,
5648,8.664062,8.308297,14.29967,6.085042,1.395956,,,,
5649,5.484776,14.974676,18.211929,9.431326,3.168366,,,,
5650,16.189418,2.073528,8.500872,9.701589,1.219961,,,,
5651,10.127459,3.027611,7.609474,11.889215,6.205597,,,,
5652,1.630765,10.297979,3.898534,16.360688,0.501561,,,,
5653,3.329184,14.494562,2.607938,8.834461,3.746109,,,,
5654,21.725264,3.48554,1.208736,1.213311,6.287696,,,,
5655,19.926098,2.481426,2.708307,3.03939,5.01656,,,,
5656,11.301906,9.222221,0.418124,9.436932,0.692594,,,,
5657,0.505087,3.924595,3.528881,1.577105,4.391427,,,,
5658,16.159767,4.003522,13.589864,10.732668,0.936331,,,,
5659,4.91659,5.642166,8.653157,1.270265,1.587143,,,,
5660,24.101675,1.266646,0.608318,0.907425,0.058003,,,,
5661,7.271908,1.392657,4.787333,10.020663,3.052281,,,,
5662,24.163944,3.570952,3.87792,16.637932,12.427197,,,,
5663,4.064988,3.217736,5.250179,0.803862,4.956442,,,,
5664,11.080397,14.457926,2.147049,2.129503,0.546256,,,,
5665,1.304579,8.051977,5.019632,11.207465,11.77939,,,,
5666,8.042091,1.948217,0.708846,5.121346,5.052457,,,,
5667,2.087954,4.639993,1.164162,3.064041,1.370101,,,,
5668,5.030608,4.420577,7.517806,5.944187,4.919295,,,,
5669,7.451956,10.078981,9.990907,3.030671,4.195349,,,,
5670,9.696053,16.335359,11.768273,1.940366,12.981588,,,,
5671,0.123146,10.793597,1.201174,3.486724,13.513272,,,,
5672,4.39727,0.097726,12.996394,0.087571,12.074497,,,,
5673,4.665575,10.78209,25.248183,2.135463,11.61525,,,,
5674,1.209926,2.051706,2.767359,16.30157,25.749855,,,,
5675,2.126437,3.051969,0.769237,3.691358,4.606549,,,,
5676,16.657593,3.918037,1.057079,1.896698,0.094019,,,,
5677,20.137448,6.553922,7.875789,6.311401,6.697456,,,,
5678,2.255292,14.403948,5.940839,12.642742,0.239017,,,,
5679,6.69044,6.91809,7.268608,2.999324,6.356055,,,,
5680,20.753524,3.318991,8.321528,2.848384,4.335084,,,,
5681,4.1753,6.704035,4.078576,1.018688,18.152874,,,,
5682,10.486706,1.209443,3.091023,1.546653,2.558264,,,,
5683,0.253442,25.156562,0.039676,10.747067,2.370148,,,,
5684,11.660531,1.223272,19.221223,6.578588,2.536364,,,,
5685,6.687326,18.464718,3.474358,2.060033,2.680803,,,,
5686,18.958708,1.689878,2.715079,10.1367,28.660865,,,,
5687,8.914705,11.916377,0.793354,15.95566,25.103765,,,,
5688,0.591602,17.066803,1.455934,2.461608,19.411614,,,,
5689,11.319169,0.562777,3.564319,3.39603,2.601503,,,,
5690,7.665888,14.645551,0.227094,10.212359,0.009523,,,,
5691,8.597122,17.401688,1.175663,5.979048,16.761832,,,,
5692,1.928265,5.421846,2.725866,0.538595,3.536141,,,,
5693,3.733526,28.943016,8.792972,4.042388,6.295332,,,,
5694,1.032353,3.280933,2.476848,1.73537,4.783272,,,,
5695,7.895682,29.727561,0.360361,3.485249,0.36277,,,,
5696,0.12895,15.30578,8.488036,10.173794,1.850566,,,,
5697,2.526466,3.501189,1.898517,5.52579,28.758702,,,,
5698,3.420401,17.82057,5.19037,0.807603,0.878388,,,,
5699,2.964671,3.003812,23.737555,22.072247,4.875588,,,,
5700,9.342863,2.190099,26.235975,14.818029,14.943616,,,,
5701,10.702102,8.228272,1.390565,10.936694,5.546359,,,,
5702,12.433014,16.84593,22.750919,2.151644,5.543293,,,,
5703,10.981878,2.381056,3.547089,0.094554,11.963453,,,,
5704,1.913328,1.754155,2.730617,13.841502,3.601223,,,,
5705,7.086683,5.059873,1.210472,1.286729,4.248376,,,,
5706,2.422097,8.091925,1.906894,3.722746,1.020648,,,,
5707,8.481463,6.910916,2.444714,19.587072,2.557026,,,,
5708,1.080407,1.53458,16.575969,8.073352,3.89,,,,
5709,2.488084,8.363097,9.677866,1.227811,0.595873,,,,
5710,0.477717,3.650013,14.540293,3.275403,9.712402,,,,
5711,28.333036,1.130832,6.324992,1.532727,1.958272,,,,
5712,9.004397,0.114064,6.102754,17.545046,3.441213,,,,
5713,4.306779,4.894067,2.289338,8.14144,1.988834,,,,
5714,19.966227,6.450249,0.1599,2.955644,0.015814,,,,
5715,7.087841,1.026252,4.858391,5.553411,0.187359,,,,
5716,3.39444,1.148347,5.645627,16.514263,4.001905,,,,
5717,0.828643,0.032504,3.993464,7.932705,3.690248,,,,
5718,0.380005,10.777907,1.260161,2.588994,8.909017,,,,
5719,16.288263,1.186289,9.187347,0.30746,8.626564,,,,
5720,5.59872,1.222645,5.833423,7.167754,6.366073,,,,
5721,9.9637,3.487384,6.450996,0.607768,0.218083,,,,
5722,2.694726,8.832438,0.768214,0.541086,5.74857,,,,
5723,19.987841,5.301471,6.70853,3.766124,8.085194,,,,
5724,5.152319,2.339188,4.79646,1.687321,10.230674,,,,
5725,23.172118,20.026591,12.156225,0.018328,2.413348,,,,
5726,1.410822,0.983495,2.259984,4.894886,5.15639,,,,
5727,0.362073,8.096476,11.533911,13.185226,2.712967,,,,
5728,2.116914,18.121312,18.334646,5.368967,14.684881,,,,
5729,15.923534,3.439329,2.333265,3.972199,29.275569,,,,
5730,3.573047,2.528856,13.004702,1.902602,4.078099,,,,
5731,9.862958,9.466578,1.175468,19.172682,1.342816,,,,
5732,0.121616,6.166873,5.85896,1.341841,0.629365,,,,
5733,0.94989,4.198129,0.604162,12.210106,7.785507,,,,
5734,4.053136,4.933531,1.572231,2.554993,9.038656,,,,
5735,1.219072,5.672705,0.651669,3.114412,5.375474,,,,
5736,25.122825,2.531352,1.53987,15.755849,0.513881,,,,
5737,1.039672,8.894782,7.108372,12.580534,10.428839,,,,
5738,0.852902,12.277303,6.372113,3.16903,10.398541,,,,
5739,4.59851,2.135089,2.019894,18.754609,6.138535,,,,
5740,12.93046,7.968113,5.320137,21.721065,0.930528,,,,
5741,13.950732,4.332141,8.559446,0.119152,1.863776,,,,
5742,11.352367,2.295721,6.758187,13.985137,1.160729,,,,
5743,1.53468,4.159651,2.872095,4.153459,1.137419,,,,
5744,12.004363,0.674887,9.756246,8.274654,13.933036,,,,
5745,10.367584,6.029243,5.654258,1.65192,0.816956,,,,
5746,6.88841,20.205999,3.955136,18.911915,3.66965,,,,
5747,2.979688,9.772532,2.421514,2.189423,3.344352,,,,
5748,0.352709,13.799434,4.61967,7.698878,12.53327,,,,
5749,14.993238,6.738192,6.697072,7.688093,1.252081,,,,
5750,0.541408,2.218841,14.440794,13.535369,4.438601,,,,
5751,0.896688,10.86616,4.824239,17.360335,1.998089,,,,
5752,15.500547,11.252174,1.394199,5.461253,6.155418,,,,
5753,14.263508,6.400114,0.186409,2.252055,7.683195,,,,
5754,4.215823,13.171675,14.247769,1.254742,4.245043,,,,
5755,0.960625,7.52591,2.856605,2.642071,0.205607,,,,
5756,2.533555,0.708945,4.637504,16.630199,1.316707,,,,
5757,13.268455,1.923889,17.516719,1.453348,3.850355,,,,
5758,3.244989,0.035368,12.578786,1.970482,6.850919,,,,
5759,5.804351,6.463263,2.404997,1.831551,2.837765,,,,
5760,6.282869,15.734263,8.007415,6.292364,7.900147,,,,
5761,29.361255,2.114057,6.418492,0.862003,3.396968,,,,
5762,8.504101,0.707393,3.223049,4.81341,1.513727,,,,
5763,8.416464,2.373198,1.030414,0.10752,0.970057,,,,
5764,6.75609,8.159385,3.528013,0.308409,6.83754,,,,
5765,4.020266,3.258798,5.541494,7.920652,3.322684,,,,
5766,3.265165,25.254227,3.259959,9.585357,0.050698,,,,
5767,8.480004,0.183405,0.583687,2.880012,5.644548,,,,
5768,18.361364,0.80872,5.745757,0.709939,4.649122,,,,
5769,11.196052,8.026099,1.718696,2.180667,3.598965,,,,
5770,0.902061,15.399206,3.532285,12.462376,7.937688,,,,
5771,29.604034,1.661541,3.283393,0.029865,14.709064,,,,
5772,6.564244,1.506046,9.931176,9.574993,0.003219,,,,
5773,10.595688,6.285796,21.421948,10.038853,19.842409,,,,
5774,5.107851,1.555054,7.414252,10.729061,6.007728,,,,
5775,9.268429,1.948535,5.43462,1.709724,11.106317,,,,
5776,18.151459,7.291295,3.472701,4.661837,0.3373,,,,
5777,5.087515,4.84325,3.171897,4.813,4.436393,,,,
5778,5.704531,11.352399,4.081055,0.97485,5.225886,,,,
5779,18.310731,8.942724,18.841106,12.712682,3.40837,,,,
5780,11.682109,5.245119,3.330694,12.447278,8.169955,,,,
5781,7.87252,1.882231,11.468628,7.992527,11.049198,,,,
5782,4.09868,21.448443,7.385248,2.907244,4.605723,,,,
5783,5.419876,0.094685,6.035659,15.061912,0.268384,,,,
5784,0.913177,0.725949,1.581262,9.075812,2.456871,,,,
5785,20.297887,0.005239,11.27766,3.563659,3.041021,,,,
5786,15.22701,1.298699,3.952926,1.68932,23.979194,,,,
5787,28.358603,1.467378,4.922431,1.247,1.483366,,,,
5788,4.477506,10.995656,1.455707,0.774432,7.451549,,,,
5789,11.55079,12.058202,4.972918,2.012594,0.890534,,,,
5790,4.328801,5.966334,17.698032,0.459944,6.930327,,,,
5791,4.754726,13.691624,7.703555,9.334149,12.391643,,,,
5792,30.690787,4.739121,8.233505,3.637144,6.534263,,,,
5793,4.936062,1.11355,3.38659,2.332393,2.923506,,,,
5794,0.994182,4.124764,3.894587,0.779475,2.370735,,,,
5795,6.132312,14.261649,1.766993,15.128807,38.328186,,,,
5796,18.380551,2.770543,5.454484,5.361226,6.699123,,,,
